id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
draft_22951_01476		C15H13N3O2S	12.1805		missing SMILES		
draft_22951_01477		C15H15NO	12.185		missing SMILES		
draft_22951_01478		C15H14N2O2	12.195		missing SMILES		
draft_22951_01479		C15H11NO2	12.196		missing SMILES		
draft_22951_01480		C18H14N2O3	12.205		missing SMILES		
draft_22951_01481		C16H9N3O2	12.205		missing SMILES		
draft_22951_01482		C20H29N3S	12.213		missing SMILES		
draft_22951_01483		C11H25N	12.226		missing SMILES		
draft_22951_01484		C17H23N3	12.226		missing SMILES		
draft_22951_01485		C14H17NO	12.226		missing SMILES		
draft_22951_01486		C19H18N2O6	12.245		missing SMILES		
draft_22951_01487		C15H12O3	12.247000000000002		missing SMILES		
draft_22951_01488		C26H18N4	12.267		missing SMILES		
draft_22951_01489		C13H19NO	12.267		missing SMILES		
draft_22951_01490		C15H22N2O3	12.267		missing SMILES		
draft_22951_01491		C23H25N3O2	12.276		missing SMILES		
draft_22951_01492		C22H23NO	12.296		missing SMILES		
draft_22951_01493		C13H30N	12.297		missing SMILES		
draft_22951_01494		C12H16N2S	12.298		missing SMILES		
draft_22951_01495		C12H11NO	12.309		missing SMILES		
draft_22951_01496		C13H13NO2	12.309		missing SMILES		
draft_22951_01497		C18H15N3O	12.316		missing SMILES		
draft_22951_01498		C16H17N3OS	12.3185		missing SMILES		
draft_22951_01499		C14H15NO2	12.34		missing SMILES		
draft_22951_01500		C10H13NO2	12.356		missing SMILES		
draft_22951_01501		C13H15NO2	12.36		missing SMILES		
draft_22951_01502		C21H19N3O3	12.366		missing SMILES		
draft_22951_01503		C31H29N3O2	12.367		missing SMILES		
draft_22951_01504		C15H13N	12.398		missing SMILES		
draft_22951_01505		C17H13NO2	12.402		missing SMILES		
draft_22951_01506		C33H40N2O9	12.4065		missing SMILES		
draft_22951_01507		C16H11NO2	12.412		missing SMILES		
draft_22951_01508		C28H32N4O4	12.417		missing SMILES		
draft_22951_01509		C15H14N2O	12.423		missing SMILES		
draft_22951_01510		C20H38N2O	12.429		missing SMILES		
draft_22951_01511		C9H19NO	12.432		missing SMILES		
draft_22951_01512		C18H20N2O3	12.433		missing SMILES		
draft_22951_01513		C17H19N3OS	12.433		missing SMILES		
draft_22951_01514		C21H16N2S	12.448		missing SMILES		
draft_22951_01515		C15H12O3	12.457		missing SMILES		
draft_22951_01516		C20H22N2O2	12.475		missing SMILES		
draft_22951_01517		C17H18N2O2	12.485		missing SMILES		
draft_22951_01518		C9H13NO2	12.495		missing SMILES		
draft_22951_01519		C21H24N2O4	12.495		missing SMILES		
draft_22951_01520		C31H30N2O	12.497000000000002		missing SMILES		
draft_22951_01521		C12H16N2S	12.505		missing SMILES		
draft_22951_01522		C19H18N2O3	12.516		missing SMILES		
draft_22951_01523		C20H27N	12.527		missing SMILES		
draft_22951_01524		C22H22N2O6	12.528		missing SMILES		
draft_22951_01525		C26H37N5S2	12.529		missing SMILES		
draft_22951_01526		C13H19NO2	12.529		missing SMILES		
draft_22951_01527		C14H15NO	12.537		missing SMILES		
draft_22951_01528		C19H20N2S	12.547		missing SMILES		
draft_22951_01529		C21H24N2O3	12.547		missing SMILES		
draft_22951_01530		C22H20N4	12.547		missing SMILES		
draft_22951_01531		C24H24N2O4	12.568		missing SMILES		
draft_22951_01532		C14H10N2O2	12.568		missing SMILES		
draft_22951_01533		C19H18N2O3	12.573		missing SMILES		
draft_22951_01534		C14H21N3S	12.591		missing SMILES		
draft_22951_01535		C9H9N	12.599		missing SMILES		
draft_22951_01536		C15H12O4	12.609		missing SMILES		
draft_22951_01537		C18H17NO2	12.649		missing SMILES		
draft_22951_01538		C13H9N	12.65		missing SMILES		
draft_22951_01539		C21H17N5	12.65		missing SMILES		
draft_22951_01540		C16H17N3O2	12.65		missing SMILES		
draft_22951_01541		C19H18O6	12.66		missing SMILES		
draft_22951_01542		C13H15NO	12.661		missing SMILES		
draft_22951_01543		C14H16N4S	12.671		missing SMILES		
draft_22951_01544		C15H11NO	12.702		missing SMILES		
draft_22951_01545		C16H17N3O	12.702		missing SMILES		
draft_22951_01546		C11H24N2S2	12.712		missing SMILES		
draft_22951_01547		C14H18N2O4	12.775		missing SMILES		
draft_22951_01548		C22H29N3S2	12.7805		missing SMILES		
draft_22951_01549		C21H21N3S	12.785		missing SMILES		
draft_22951_01550		C20H20N2O4	12.791		missing SMILES		
draft_22951_01551		C9H9N	12.816		missing SMILES		
draft_22951_01552		C21H20N2O3	12.827		missing SMILES		
draft_22951_01553		C19H20N2O3	12.831		missing SMILES		
draft_22951_01554		C19H15N3S	12.837		missing SMILES		
draft_22951_01555		C11H15N3S	12.847		missing SMILES		
draft_22951_01556		C16H15N3S	12.852		missing SMILES		
draft_22951_01557		C21H25NO3	12.877999999999998		missing SMILES		
draft_22951_01558		C15H12O2	12.889		missing SMILES		
draft_22951_01559		C16H16N2O2	12.893		missing SMILES		
draft_22951_01560		C13H15NO	12.899		missing SMILES		
draft_22951_01561		C13H13NO2	12.899		missing SMILES		
draft_22951_01562		C14H16N2O2	12.92		missing SMILES		
draft_22951_01563		C28H20N2	12.933		missing SMILES		
draft_22951_01564		C15H8N2O	12.961		missing SMILES		
draft_22951_01565		C20H19N3	12.964		missing SMILES		
draft_22951_01566		C20H31NO2	12.964		missing SMILES		
draft_22951_01567		C15H19NO	12.972		missing SMILES		
draft_22951_01568		C16H13NO	12.982		missing SMILES		
draft_22951_01569		C16H15NO2	12.982		missing SMILES		
draft_22951_01570		C15H15NO	13.023		missing SMILES		
draft_22951_01571		C13H13NO	13.034		missing SMILES		
draft_22951_01572		C13H13NO2	13.034		missing SMILES		
draft_22951_01573		C20H24N2	13.035		missing SMILES		
draft_22951_01574		C22H16N2O3	13.044		missing SMILES		
draft_22951_01575		C15H11N	13.054		missing SMILES		
draft_22951_01576		C15H13NO	13.054		missing SMILES		
draft_22951_01577		C14H17N3S	13.054		missing SMILES		
draft_22951_01578		C18H16N2O4	13.054		missing SMILES		
draft_22951_01579		C15H16N2S	13.065		missing SMILES		
draft_22951_01580		C19H19NO5	13.096		missing SMILES		
draft_22951_01581		C24H24N4O2	13.105		missing SMILES		
draft_22951_01582		C16H11N3O2	13.106		missing SMILES		
draft_22951_01583		C13H14N2O	13.117		missing SMILES		
draft_22951_01584		C24H27NO	13.126		missing SMILES		
draft_22951_01585		C12H12OS	13.127		missing SMILES		
draft_22951_01586		C27H24N4O4	13.135		missing SMILES		
draft_22951_01587		C11H11NO	13.148		missing SMILES		
draft_22951_01588		C21H19NO2	13.167		missing SMILES		
draft_22951_01589		C24H29NO2	13.168		missing SMILES		
draft_22951_01590		C16H20N2O	13.168		missing SMILES		
draft_22951_01591		C16H36N	13.172		missing SMILES		
draft_22951_01592		C18H20N2O4	13.175999999999998		missing SMILES		
draft_22951_01593		C12H11NO	13.179		missing SMILES		
draft_22951_01594		C15H11N3	13.189		missing SMILES		
draft_22951_01595		C16H16N4S	13.189		missing SMILES		
draft_22951_01596		C20H26N2O4	13.199000000000002		missing SMILES		
draft_22951_01597		C17H17N3S	13.21		missing SMILES		
draft_22951_01598		C16H14O4	13.216		missing SMILES		
draft_22951_01599		C17H21NO2	13.22		missing SMILES		
draft_22951_01600		C13H17N3S	13.22		missing SMILES		
draft_22951_01601		C17H15NO3	13.24066667		missing SMILES		
draft_22951_01602		C17H21NO2	13.258		missing SMILES		
draft_22951_01603		C18H17NO2	13.259		missing SMILES		
draft_22951_01604		C26H25N3O4	13.278		missing SMILES		
draft_22951_01605		C12H13NO2	13.282		missing SMILES		
draft_22951_01606		C22H18N2O3	13.292		missing SMILES		
draft_22951_01607		C18H15N3O	13.292		missing SMILES		
draft_22951_01608		C19H29NO3	13.298		missing SMILES		
draft_22951_01609		C18H15NO2	13.303		missing SMILES		
draft_22951_01610		C16H16N2O2	13.324000000000002		missing SMILES		
draft_22951_01611		C12H15NS	13.339		missing SMILES		
draft_22951_01612		C18H18N2O3	13.344		missing SMILES		
draft_22951_01613		C12H18N2S	13.355		missing SMILES		
draft_22951_01614		C18H16O5	13.386		missing SMILES		
draft_22951_01615		C16H13N	13.4		missing SMILES		
draft_22951_01616		C14H15NO2	13.427		missing SMILES		
draft_22951_01617		C22H22N2O2	13.458		missing SMILES		
draft_22951_01618		C28H27N5O4	13.469		missing SMILES		
draft_22951_01619		C13H29N	13.479		missing SMILES		
draft_22951_01620		C15H13NO2	13.479		missing SMILES		
draft_22951_01621		C25H27N5O4	13.5		missing SMILES		
draft_22951_01622		C25H24N2O5	13.501		missing SMILES		
draft_22951_01623		C15H29NO3	13.52		missing SMILES		
draft_22951_01624		C18H24N2O	13.562		missing SMILES		
draft_22951_01625		C24H26N4O4	13.591		missing SMILES		
draft_22951_01626		C17H13N3O2	13.593		missing SMILES		
draft_22951_01627		C18H12N2O2	13.624		missing SMILES		
draft_22951_01628		C17H17N5O2	13.634		missing SMILES		
draft_22951_01629		C19H20N2O	13.644		missing SMILES		
draft_22951_01630		C25H21N3	13.653		missing SMILES		
draft_22951_01631		C17H14O4	13.655		missing SMILES		
draft_22951_01632		C14H16N2O4	13.655		missing SMILES		
draft_22951_01633		C11H10N2S2	13.696		missing SMILES		
draft_22951_01634		C20H28N2O3	13.707		missing SMILES		
draft_22951_01635		C17H16N2O	13.707		missing SMILES		
draft_22951_01636		C20H23NO3	13.717		missing SMILES		
draft_22951_01637		C24H16N2O	13.733		missing SMILES		
draft_22951_01638		C16H13N3S	13.744		missing SMILES		
draft_22951_01639		C14H31N	13.748		missing SMILES		
draft_22951_01640		C24H25N3O	13.748		missing SMILES		
draft_22951_01641		C20H14N2O	13.759		missing SMILES		
draft_22951_01642		C21H28O3	13.769		missing SMILES		
draft_22951_01643		C17H20N2O	13.769		missing SMILES		
draft_22951_01644		C23H20N2S	13.789		missing SMILES		
draft_22951_01645		C22H30N2O	13.794		missing SMILES		
draft_22951_01646		C17H20N2O	13.8		missing SMILES		
draft_22951_01647		C18H23NO3	13.8		missing SMILES		
draft_22951_01648		C15H21NO3	13.8		missing SMILES		
draft_22951_01649		C17H13NO3	13.814		missing SMILES		
draft_22951_01650		C21H17NO	13.821		missing SMILES		
draft_22951_01651		C14H21NO3	13.821		missing SMILES		
draft_22951_01652		C16H11NO2	13.821		missing SMILES		
draft_22951_01653		C10H21NO	13.8384		missing SMILES		
draft_22951_01654		C15H23N3S	13.845		missing SMILES		
draft_22951_01655		C14H13NO	13.852		missing SMILES		
draft_22951_01656		C16H17NO2	13.852		missing SMILES		
draft_22951_01657		C18H24N2O3	13.862		missing SMILES		
draft_22951_01658		C21H28N4S2	13.865		missing SMILES		
draft_22951_01659		C17H15NO3	13.886		missing SMILES		
draft_22951_01660		C16H12N2O2	13.903		missing SMILES		
draft_22951_01661		C19H23N3O3	13.915		missing SMILES		
draft_22951_01662		C26H28N4O2	13.925		missing SMILES		
draft_22951_01663		C16H11NO2	13.934		missing SMILES		
draft_22951_01664		C16H16N2O2	13.976		missing SMILES		
draft_22951_01665		C13H29N	13.987		missing SMILES		
draft_22951_01666		C18H16N2O4	14.028		missing SMILES		
draft_22951_01667		C14H8O3	14.036		missing SMILES		
draft_22951_01668		C21H20N2O3	14.058		missing SMILES		
draft_22951_01669		C17H14N2O3	14.059		missing SMILES		
draft_22951_01670		C14H11NO	14.069		missing SMILES		
draft_22951_01671		C18H21N3S	14.078		missing SMILES		
draft_22951_01672		C13H19N3S	14.131		missing SMILES		
draft_22951_01673		C17H16N2O2	14.142		missing SMILES		
draft_22951_01674		C21H24N4O3	14.148		missing SMILES		
draft_22951_01675		C16H35N	14.152		missing SMILES		
draft_22951_01676		C16H9NO	14.152		missing SMILES		
draft_22951_01677		C17H15NO2	14.169		missing SMILES		
draft_22951_01678		C16H17NO3	14.173		missing SMILES		
draft_22951_01679		C20H21N3O	14.198		missing SMILES		
draft_22951_01680		C18H14O4	14.226		missing SMILES		
draft_22951_01681		C17H20N2O3	14.256		missing SMILES		
draft_22951_01682		C19H22N2O2	14.256		missing SMILES		
draft_22951_01683		C17H14N2O3	14.256		missing SMILES		
draft_22951_01684		C24H28N4O	14.266		missing SMILES		
draft_22951_01685		C14H20N2S	14.276		missing SMILES		
draft_22951_01686		C15H12O3	14.286		missing SMILES		
draft_22951_01687		C26H30N2O6	14.287		missing SMILES		
draft_22951_01688		C19H16N2O3	14.291		missing SMILES		
draft_22951_01689		C12H8N2S	14.297		missing SMILES		
draft_22951_01690		C24H23N3O4	14.299		missing SMILES		
draft_22951_01691		C18H24N2O3	14.307		missing SMILES		
draft_22951_01692		C23H21N5O	14.309		missing SMILES		
draft_22951_01693		C15H17NO2	14.318		missing SMILES		
draft_22951_01694		C14H12N2O2	14.318		missing SMILES		
draft_22951_01695		C26H26N2O3	14.328		missing SMILES		
draft_22951_01696		C21H19N3O2	14.328		missing SMILES		
draft_22951_01697		C18H21NO3	14.359		missing SMILES		
draft_22951_01698		C22H26N4O3	14.361		missing SMILES		
draft_22951_01699		C18H12N2S	14.38		missing SMILES		
draft_22951_01700		C21H22N2O4	14.38		missing SMILES		
draft_22951_01701		C16H20N4S	14.39		missing SMILES		
draft_22951_01702		C12H8O2S	14.392		missing SMILES		
draft_22951_01703		C16H17NO2	14.401		missing SMILES		
draft_22951_01704		C13H19NO	14.411		missing SMILES		
draft_22951_01705		C18H16N2S	14.421		missing SMILES		
draft_22951_01706		C21H27NO6	14.421		missing SMILES		
draft_22951_01707		C21H16N2S	14.433		missing SMILES		
draft_22951_01708		C14H11NO	14.463		missing SMILES		
draft_22951_01709		C20H30O2	14.478		missing SMILES		
draft_22951_01710		C19H19NO2	14.494		missing SMILES		
draft_22951_01711		C13H10O2	14.513		missing SMILES		
draft_22951_01712		C17H16O3	14.514		missing SMILES		
draft_22951_01713		C24H28N2O3	14.525		missing SMILES		
draft_22951_01714		C15H11N3	14.534		missing SMILES		
draft_22951_01715		C16H20N2O2	14.535		missing SMILES		
draft_22951_01716		C22H20N2O2	14.535		missing SMILES		
draft_22951_01717		C14H11NS	14.545		missing SMILES		
draft_22951_01718		C15H12O3	14.546		missing SMILES		
draft_22951_01719		C12H9N	14.615		missing SMILES		
draft_22951_01720		C17H16O3	14.67		missing SMILES		
draft_22951_01721		C19H18O6	14.68		missing SMILES		
draft_22951_01722		C15H12N2O	14.701		missing SMILES		
draft_22951_01723		C15H21NO3	14.752999999999998		missing SMILES		
draft_22951_01724		C22H32O3	14.759		missing SMILES		
draft_22951_01725		C16H35N	14.794		missing SMILES		
draft_22951_01726		C16H19NO2	14.794		missing SMILES		
draft_22951_01727		C19H17N3O	14.794		missing SMILES		
draft_22951_01728		C14H15NO2	14.804		missing SMILES		
draft_22951_01729		C18H13NO4	14.827		missing SMILES		
draft_22951_01730		C14H15NO	14.835		missing SMILES		
draft_22951_01731		C17H17NO	14.846		missing SMILES		
draft_22951_01732		C20H15N3O	14.877		missing SMILES		
draft_22951_01733		C22H26N4O3	14.877		missing SMILES		
draft_22951_01734		C19H16N2O2	14.908		missing SMILES		
draft_22951_01735		C16H23NO3	14.908		missing SMILES		
draft_22951_01736		C15H11NO2	14.909		missing SMILES		
draft_22951_01737		C13H24N2S	14.918		missing SMILES		
draft_22951_01738		C22H16N2	14.937		missing SMILES		
draft_22951_01739		C22H20N2O	14.97		missing SMILES		
draft_22951_01740		C21H26N2O4	14.98		missing SMILES		
draft_22951_01741		C20H20N2O4	14.998		missing SMILES		
draft_22951_01742		C22H26N4O3	15.001		missing SMILES		
draft_22951_01743		C24H21N3O3	15.01		missing SMILES		
draft_22951_01744		C29H24N2	15.019		missing SMILES		
draft_22951_01745		C19H15NO4	15.032		missing SMILES		
draft_22951_01746		C20H20N2O	15.053		missing SMILES		
draft_22951_01747		C14H21N3S	15.068		missing SMILES		
draft_22951_01748		C20H23NO6	15.074000000000002		missing SMILES		
draft_22951_01749		C15H11NO2	15.094		missing SMILES		
draft_22951_01750		C19H17NO4	15.094		missing SMILES		
draft_22951_01751		C14H21N3S	15.099		missing SMILES		
draft_22951_01752		C15H10O3	15.119		missing SMILES		
draft_22951_01753		C17H15NO5	15.125		missing SMILES		
draft_22951_01754		C14H12O2	15.141		missing SMILES		
draft_22951_01755		C19H24N2O2	15.149		missing SMILES		
draft_22951_01756		C20H22O6	15.167		missing SMILES		
draft_22951_01757		C22H32O3	15.167		missing SMILES		
draft_22951_01758		C23H19NO2	15.19		missing SMILES		
draft_22951_01759		C25H24N4O3	15.231		missing SMILES		
draft_22951_01760		C26H22N2O5	15.239		missing SMILES		
draft_22951_01761		C19H18O4	15.25		missing SMILES		
draft_22951_01762		C11H23NO	15.2594		missing SMILES		
draft_22951_01763		C17H15NO2	15.27		missing SMILES		
draft_22951_01764		C16H17NO2	15.28		missing SMILES		
draft_22951_01765		C17H25NO3	15.333		missing SMILES		
draft_22951_01766		C22H18N8	15.342		missing SMILES		
draft_22951_01767		C19H22N2O2	15.343		missing SMILES		
draft_22951_01768		C16H12O2	15.374		missing SMILES		
draft_22951_01769		C32H26N4O2	15.374		missing SMILES		
draft_22951_01770		C23H23N3O	15.405		missing SMILES		
draft_22951_01771		C12H11N	15.421		missing SMILES		
draft_22951_01772		C21H23N3S	15.425		missing SMILES		
draft_22951_01773		C13H9NO	15.436		missing SMILES		
draft_22951_01774		C21H19N3O	15.474		missing SMILES		
draft_22951_01775		C12H13N	15.524		missing SMILES		
draft_22951_01776		C19H17NO2	15.591		missing SMILES		
draft_22951_01777		C20H32N2	15.627999999999998		missing SMILES		
draft_22951_01778		C20H25NO3	15.646		missing SMILES		
draft_22951_01779		C19H15NO3	15.677		missing SMILES		
draft_22951_01780		C12H13N	15.684		missing SMILES		
draft_22951_01781		C27H28N4O3	15.697		missing SMILES		
draft_22951_01782		C16H14O3	15.706		missing SMILES		
draft_22951_01783		C21H19NO2	15.706		missing SMILES		
draft_22951_01784		C16H14O2	15.726		missing SMILES		
draft_22951_01785		C24H18N2O2	15.729		missing SMILES		
draft_22951_01786		C16H19NO	15.736		missing SMILES		
draft_22951_01787		C18H17NO	15.736		missing SMILES		
draft_22951_01788		C23H21N3O	15.737		missing SMILES		
draft_22951_01789		C24H26N2O	15.767		missing SMILES		
draft_22951_01790		C11H13N	15.778		missing SMILES		
draft_22951_01791		C14H11N	15.788		missing SMILES		
draft_22951_01792		C22H21N3O	15.788		missing SMILES		
draft_22951_01793		C20H14N2O	15.819		missing SMILES		
draft_22951_01794		C17H19NO4	15.819		missing SMILES		
draft_22951_01795		C25H31N3	15.839		missing SMILES		
draft_22951_01796		C18H17NO2	15.881		missing SMILES		
draft_22951_01797		C22H21N3O	15.89		missing SMILES		
draft_22951_01798		C15H17NO2	15.892		missing SMILES		
draft_22951_01799		C20H17NO2	15.892		missing SMILES		
draft_22951_01800		C27H21N3O3	15.893		missing SMILES		
draft_22951_01801		C23H27NO4	15.901		missing SMILES		
draft_22951_01802		C19H20O4	15.933		missing SMILES		
draft_22951_01803		C21H27NO4	15.943		missing SMILES		
draft_22951_01804		C16H24N2S	15.954		missing SMILES		
draft_22951_01805		C24H23N3S	15.96		missing SMILES		
draft_22951_01806		C18H18N4S2	16.016000000000002		missing SMILES		
draft_22951_01807		C25H28N2O3	16.026		missing SMILES		
draft_22951_01808		C16H14O2	16.101		missing SMILES		
draft_22951_01809		C19H18O3	16.14		missing SMILES		
draft_22951_01810		C23H19NO2	16.15		missing SMILES		
draft_22951_01811		C22H19NO	16.15		missing SMILES		
draft_22951_01812		C18H21NO4	16.160999999999998		missing SMILES		
draft_22951_01813		C15H17NO2	16.171		missing SMILES		
draft_22951_01814		C10H18O	16.186		missing SMILES		
draft_22951_01815		C21H15NO4	16.233		missing SMILES		
draft_22951_01816		C18H19NO3	16.233		missing SMILES		
draft_22951_01817		C23H23N3O	16.243000000000002		missing SMILES		
draft_22951_01818		C25H20N2O2	16.253		missing SMILES		
draft_22951_01819		C15H12N2	16.254		missing SMILES		
draft_22951_01820		C29H27N3O3	16.264		missing SMILES		
draft_22951_01821		C24H23NO	16.265		missing SMILES		
draft_22951_01822		C13H15N	16.279999999999998		missing SMILES		
draft_22951_01823		C15H11NS	16.285		missing SMILES		
draft_22951_01824		C21H23NO2	16.316		missing SMILES		
draft_22951_01825		C16H23NO3	16.326		missing SMILES		
draft_22951_01826		C16H15NO	16.337		missing SMILES		
draft_22951_01827		C26H20N2O2	16.364		missing SMILES		
draft_22951_01828		C24H21NO2	16.44		missing SMILES		
draft_22951_01829		C13H11NS	16.44		missing SMILES		
draft_22951_01830		C23H22N2O	16.451		missing SMILES		
draft_22951_01831		C13H13N	16.461		missing SMILES		
draft_22951_01832		C25H30O5	16.487000000000002		missing SMILES		
draft_22951_01833		C21H27NO	16.516000000000002		missing SMILES		
draft_22951_01834		C16H19NO	16.544		missing SMILES		
draft_22951_01835		C19H21NO3	16.544		missing SMILES		
draft_22951_01836		C25H22N2O	16.567		missing SMILES		
draft_22951_01837		C22H40NO	16.585		missing SMILES		
draft_22951_01838		C21H19NO2	16.585		missing SMILES		
draft_22951_01839		C13H15N	16.616		missing SMILES		
draft_22951_01840		C21H22O5	16.617		missing SMILES		
draft_22951_01841		C12H25NO	16.631		missing SMILES		
draft_22951_01842		C23H35NO3	16.669		missing SMILES		
draft_22951_01843		C17H12O2	16.679		missing SMILES		
draft_22951_01844		C24H21N3O	16.679		missing SMILES		
draft_22951_01845		C24H24N2O	16.699		missing SMILES		
draft_22951_01846		C24H31NO3	16.699		missing SMILES		
draft_22951_01847		C12H25NO	16.7092		missing SMILES		
draft_22951_01848		C16H35N	16.73		missing SMILES		
draft_22951_01849		C33H31N3O2	16.739		missing SMILES		
draft_22951_01850		C15H13N	16.761		missing SMILES		
draft_22951_01851		C13H15N	16.761		missing SMILES		
draft_22951_01852		C17H18N4	16.771		missing SMILES		
draft_22951_01853		C21H19N3O	16.789		missing SMILES		
draft_22951_01854		C15H13N	16.79		missing SMILES		
draft_22951_01855		C22H27NO2	16.791		missing SMILES		
draft_22951_01856		C32H29N3O2	16.811		missing SMILES		
draft_22951_01857		C27H21NO2	16.82		missing SMILES		
draft_22951_01858		C18H17NO	16.854		missing SMILES		
draft_22951_01859		C13H15N	16.886		missing SMILES		
draft_22951_01860		C25H19N3O	16.927		missing SMILES		
draft_22951_01861		C23H21NO3	16.937		missing SMILES		
draft_22951_01862		C27H22N2O2	16.941		missing SMILES		
draft_22951_01863		C13H11NS	16.958000000000002		missing SMILES		
draft_22951_01864		C20H19NO4	16.969		missing SMILES		
draft_22951_01865		C26H21NO3	16.983999999999998		missing SMILES		
draft_22951_01866		C24H34O4	17.005		missing SMILES		
draft_22951_01867		C20H14O3	17.012999999999998		missing SMILES		
draft_22951_01868		C18H22O2	17.023		missing SMILES		
draft_22951_01869		C16H14N2O	17.072		missing SMILES		
draft_22951_01870		C16H19NO2	17.072		missing SMILES		
draft_22951_01871		C16H13N	17.082		missing SMILES		
draft_22951_01872		C26H22N2O	17.103		missing SMILES		
draft_22951_01873		C25H21NO	17.104		missing SMILES		
draft_22951_01874		C13H20O	17.124000000000002		missing SMILES		
draft_22951_01875		C21H19NO2	17.124000000000002		missing SMILES		
draft_22951_01876		C31H35N3O2	17.134999999999998		missing SMILES		
draft_22951_01877		C15H22O	17.144000000000002		missing SMILES		
draft_22951_01878		C25H22N2O	17.1855		missing SMILES		
draft_22951_01879		C20H20N2O	17.226999999999997		missing SMILES		
draft_22951_01880		C16H14N2	17.362000000000002		missing SMILES		
draft_22951_01881		C15H14OS	17.378		missing SMILES		
draft_22951_01882		C26H28N2O	17.465		missing SMILES		
draft_22951_01883		C23H19NS	17.486		missing SMILES		
draft_22951_01884		C26H22N2O2	17.498		missing SMILES		
draft_22951_01885		C14H13N	17.528000000000002		missing SMILES		
draft_22951_01886		C28H23N3O	17.548000000000002		missing SMILES		
draft_22951_01887		C27H27N3O2S	17.579		missing SMILES		
draft_22951_01888		C27H36N2O4	17.59		missing SMILES		
draft_22951_01889		C16H15N	17.6		missing SMILES		
draft_22951_01890		C22H25NO	17.618		missing SMILES		
draft_22951_01891		C15H19NO	17.683		missing SMILES		
draft_22951_01892		C19H21NO2	17.766000000000002		missing SMILES		
draft_22951_01893		C36H28N4O2	17.776		missing SMILES		
draft_22951_01894		C18H18O2	17.791999999999998		missing SMILES		
draft_22951_01895		C22H43N2	17.797		missing SMILES		
draft_22951_01896		C26H19NO2	17.821		missing SMILES		
draft_22951_01897		C23H19NO2	17.838		missing SMILES		
draft_22951_01898		C20H25NO4	17.838		missing SMILES		
draft_22951_01899		C20H43N	17.839		missing SMILES		
draft_22951_01900		C25H22N2O	17.841		missing SMILES		
draft_22951_01901		C14H11NS	17.921		missing SMILES		
draft_22951_01902		C24H20N2O	17.942		missing SMILES		
draft_22951_01903		C25H23NO5	17.963		missing SMILES		
draft_22951_01904		C15H19NO	18.0145		missing SMILES		
draft_22951_01905		C18H16N2O	18.056		missing SMILES		
draft_22951_01906		C23H25NO2	18.087		missing SMILES		
draft_22951_01907		C19H13NO	18.118		missing SMILES		
draft_22951_01908		C13H27NO	18.1554		missing SMILES		
draft_22951_01909		C25H21NO2	18.18		missing SMILES		
draft_22951_01910		C15H15N	18.208		missing SMILES		
draft_22951_01911		C25H22N2	18.218		missing SMILES		
draft_22951_01912		C16H16OS	18.228		missing SMILES		
draft_22951_01913		C33H34N2O3	18.32		missing SMILES		
draft_22951_01914		C17H17N	18.37		missing SMILES		
draft_22951_01915		C31H27NO2	18.408		missing SMILES		
draft_22951_01916		C23H23NO	18.439		missing SMILES		
draft_22951_01917		C18H14OS	18.461		missing SMILES		
draft_22951_01918		C16H14OS2	18.542		missing SMILES		
draft_22951_01919		C22H22N2O	18.571		missing SMILES		
draft_22951_01920		C15H11NS	18.625		missing SMILES		
draft_22951_01921		C18H21NO	18.718		missing SMILES		
draft_22951_01922		C19H15N	18.754		missing SMILES		
draft_22951_01923		C17H15NO	18.822		missing SMILES		
draft_22951_01924		C19H19NO2	18.884		missing SMILES		
draft_22951_01925		C15H19N	18.957		missing SMILES		
draft_22951_01926		C19H41N	18.988		missing SMILES		
draft_22951_01927		C21H16N2	18.988		missing SMILES		
draft_22951_01928		C24H23NO3	19.24		missing SMILES		
draft_22951_01929		C24H19N	19.247		missing SMILES		
draft_22951_01930		C18H17NO	19.288		missing SMILES		
draft_22951_01931		C19H13NO	19.35		missing SMILES		
draft_22951_01932		C24H51N	19.484		missing SMILES		
draft_22951_01933		C16H17N	19.534		missing SMILES		
draft_22951_01934		C17H28N2S	19.625		missing SMILES		
draft_22951_01935		C14H29NO	19.6728		missing SMILES		
draft_22951_01936		C26H26O4	19.929		missing SMILES		
draft_22951_01937		C20H23NO	20.002		missing SMILES		
draft_22951_01938		C25H23NO2	20.07		missing SMILES		
draft_22951_01939		C17H15N	20.106		missing SMILES		
draft_22951_01940		C28H32N2O	20.108		missing SMILES		
draft_22951_01941		C27H36N2O3	20.172		missing SMILES		
draft_22951_01942		C18H15N	20.199		missing SMILES		
draft_22951_01943		C24H21NO	20.303		missing SMILES		
draft_22951_01944		C27H22N2	20.375		missing SMILES		
draft_22951_01945		C22H18N2O	20.52		missing SMILES		
draft_22951_01946		C24H24N2O4	20.708		missing SMILES		
draft_22951_01947		C31H43NO2	20.872		missing SMILES		
draft_22951_01948		C18H17N	21.214		missing SMILES		
draft_22951_01949		C27H40O4	21.224		missing SMILES		
draft_22951_01950		C17H17NS	21.3015		missing SMILES		
draft_22951_01951		C26H28O2	21.395		missing SMILES		
draft_22951_01952		C20H23NO	21.473000000000003		missing SMILES		
draft_22951_01953		C26H29NO4	21.473000000000003		missing SMILES		
