id	TAE0	TAE1	TAE2	TAE3	TAE4	TAE5	TAE6	TAE7	TAE8	TAE9	TAE10	TAE11	TAE12	TAE13	TAE14	TAE15	TAE16	TAE17	TAE18	TAE19	TAE20	TAE21	TAE22	TAE23	TAE24	TAE25	TAE26	TAE27	TAE28	TAE29	TAE30	TAE31	TAE32	TAE33	TAE34	TAE35	TAE36	TAE37	TAE38	TAE39	TAE40	TAE41	TAE42	TAE43	TAE44	TAE45	TAE46	TAE47	TAE48	TAE49	TAE50	TAE51	TAE52	TAE53	TAE54	TAE55	TAE56	TAE57	TAE58	TAE59	TAE60	TAE61	TAE62	TAE63	TAE64	TAE65	TAE66	TAE67	TAE68	TAE69	TAE70	TAE71	TAE72	TAE73	TAE74	TAE75	TAE76	TAE77	TAE78	TAE79	TAE80	TAE81	TAE82	TAE83	TAE84	TAE85	TAE86	TAE87	TAE88	TAE89	TAE90	TAE91	TAE92	TAE93	TAE94	TAE95	TAE96	TAE97	TAE98	TAE99	TAE100	TAE101	TAE102	TAE103	TAE104	TAE105	TAE106	TAE107	TAE108	TAE109	TAE110	TAE111	TAE112	TAE113	TAE114	TAE115	TAE116	TAE117	TAE118	TAE119	TAE120	TAE121	TAE122	TAE123	TAE124	TAE125	TAE126	TAE127	TAE128	TAE129	TAE130	TAE131	TAE132	TAE133	TAE134	TAE135	TAE136	TAE137	TAE138	TAE139	TAE140	TAE141	TAE142	TAE143	TAE144	TAE145	TAE146	nA	nR	nN	nD	nC	nF	nQ	nE	nG	nH	nI	nP	nL	nK	nM	nS	nT	nY	nV	nW	Wlambda1.unity	Wlambda2.unity	Wlambda3.unity	Wnu1.unity	Wnu2.unity	Wgamma1.unity	Wgamma2.unity	Wgamma3.unity	Weta1.unity	Weta2.unity	Weta3.unity	WT.unity	WA.unity	WV.unity	WK.unity	WG.unity	WD.unity	BCUTw.1l	BCUTw.1h	BCUTc.1l	BCUTc.1h	BCUTp.1l	BCUTp.1h	Fsp3	XLogP	MW	LipinskiFailures	nRotB	MLogP	nAtomLAC	nAtomP	nAtomLC	nB	nBase	nAtom	nAromBond	naAromAtom	ALogP	ALogp2	AMR	nAcid	nSmallRings	nAromRings	nRingBlocks	nAromBlocks	nRings3	nRings4	nRings5	nRings6	nRings7	nRings8	nRings9	tpsaEfficiency	Zagreb	WPATH	WPOL	WTPT.1	WTPT.2	WTPT.3	WTPT.4	WTPT.5	VAdjMat	VABC	TopoPSA	topoShape	geomShape	PetitjeanNumber	MDEC.11	MDEC.12	MDEC.13	MDEC.14	MDEC.22	MDEC.23	MDEC.24	MDEC.33	MDEC.34	MDEC.44	MDEO.11	MDEO.12	MDEO.22	MDEN.11	MDEN.12	MDEN.13	MDEN.22	MDEN.23	MDEN.33	khs.sLi	khs.ssBe	khs.ssssBe	khs.ssBH	khs.sssB	khs.ssssB	khs.sCH3	khs.dCH2	khs.ssCH2	khs.tCH	khs.dsCH	khs.aaCH	khs.sssCH	khs.ddC	khs.tsC	khs.dssC	khs.aasC	khs.aaaC	khs.ssssC	khs.sNH3	khs.sNH2	khs.ssNH2	khs.dNH	khs.ssNH	khs.aaNH	khs.tN	khs.sssNH	khs.dsN	khs.aaN	khs.sssN	khs.ddsN	khs.aasN	khs.ssssN	khs.sOH	khs.dO	khs.ssO	khs.aaO	khs.sF	khs.sSiH3	khs.ssSiH2	khs.sssSiH	khs.ssssSi	khs.sPH2	khs.ssPH	khs.sssP	khs.dsssP	khs.sssssP	khs.sSH	khs.dS	khs.ssS	khs.aaS	khs.dssS	khs.ddssS	khs.sCl	khs.sGeH3	khs.ssGeH2	khs.sssGeH	khs.ssssGe	khs.sAsH2	khs.ssAsH	khs.sssAs	khs.sssdAs	khs.sssssAs	khs.sSeH	khs.dSe	khs.ssSe	khs.aaSe	khs.dssSe	khs.ddssSe	khs.sBr	khs.sSnH3	khs.ssSnH2	khs.sssSnH	khs.ssssSn	khs.sI	khs.sPbH3	khs.ssPbH2	khs.sssPbH	khs.ssssPb	Kier1	Kier2	Kier3	HybRatio	fragC	FMF	ECCEN	SP.0	SP.1	SP.2	SP.3	SP.4	SP.5	SP.6	SP.7	VP.0	VP.1	VP.2	VP.3	VP.4	VP.5	VP.6	VP.7	SPC.4	SPC.5	SPC.6	VPC.4	VPC.5	VPC.6	SC.3	SC.4	SC.5	SC.6	VC.3	VC.4	VC.5	VC.6	SCH.3	SCH.4	SCH.5	SCH.6	SCH.7	VCH.3	VCH.4	VCH.5	VCH.6	VCH.7	C1SP1	C2SP1	C1SP2	C2SP2	C3SP2	C1SP3	C2SP3	C3SP3	C4SP3	ATSp1	ATSp2	ATSp3	ATSp4	ATSp5	ATSm1	ATSm2	ATSm3	ATSm4	ATSm5	ATSc1	ATSc2	ATSc3	ATSc4	ATSc5	nHBDon	nHBAcc	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA	bpol	apol	MOMI.X	MOMI.Y	MOMI.Z	MOMI.XY	MOMI.XZ	MOMI.YZ	MOMI.R	LOBMAX	LOBMIN	GRAV.1	GRAV.2	GRAV.3	GRAVH.1	GRAVH.2	GRAVH.3	GRAV.4	GRAV.5	GRAV.6
draft_22951_00411																																																																																																																																																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																		11.693754779501917	15.99901523254826	-0.41482367876957843	0.31130548683751413	4.90809595241326	8.96600208193181	0.3333333333333333	-0.404	167.20536593300207	0	3	2.12		7	8	12	1	25	0	0	-0.17250000000000043	0.029756250000000147	51.0126	0	1	1	1	1	0	0	0	1	0	0	0	0.31413337693452736	54	206	14	23.383774505385347	1.9486478754487788	7.735271009890323	5.030140029254897	2.7051309806354245	4.584962500721156		52.489999999999995	0.75		0.42857142857142855	0	1.0827448965556543	0.7211247851537042	0	4.329638385866451	7.944178807866091	0	1.6509636244473134	0	0	0.19999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.083333333333334	4.888888888888889	3.114186851211073	0.3333333333333333	493.03	0.5	129	8.974691494688164	5.736382105218448	4.7978163098743245	3.5257115293866668	2.6888990727094044	1.856620697849194	0.8896950859811088	0.5235411818046629	6.988285318134594	3.8536497081950087	2.6684618585402156	1.6524573156723978	1.043266216860495	0.6092751294675072	0.24678355520364292	0.12083471593147313	1.3693847838257183	1.857135339842302	2.3766094288120274	0.4460963577370949	0.507358451483893	0.5142048365723558	0.6910440616569955	0	0.11785113019775793	0	0.2620477370324583	0	0.03042903097250923	0	0	0	0	0.08333333333333333	0.13144585576580214	0	0	0	0.027777777777777776	0.028460107352488433	0	0	0	5	1	1	1	0	0	591.3204922994386	642.4026639046633	788.031912555237	698.9955272178955	489.30454773510763	13.908918372358372	12.996547820626018	16.4945498417107	16.048011438777316	12.99282375202371	0.21218918194274763	-0.0828135915192105	-0.059000458817634834	0.08538945420130874	-0.07035701410940734	3	3																														14.871690999999997	27.212308999999998																		
draft_22951_00462																																																																																																																																																																																									11.889999999999999	15.995921179136104	-0.29432590387724167	0.27630494262706096	4.599977277118826	10.101133343517503	0.5555555555555556	1.058	182.22000989386385	0	2	2.0100000000000002		8	7	13	0	27	0	0	0.08889999999999887	0.0079032099999998	50.126300000000015	0	1	0	1	0	0	0	0	1	0	0	0	0.31959491127539513	62	230	19	25.097031455452388	1.9305408811886453	10.892120771056991	4.931633866895528	5.960486904161466	4.700439718141093		58.2	1		0.5	0.646330407009565	1.1905507889761497	5.728313254622871	0	0	2.2516000642010225	0	5.51527126211035	0	0	0.16666666666666669	0	0	0	0	0	0.4999999999999999	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.076923076923077	4.481481481481482	2.479338842975207	0.5555555555555556	573.04	0.46153846153846156	117	10.008071689507773	6.0577493102643665	5.543555271401908	3.974846822459761	3.666841636760518	2.160364339988688	1.2271928697445003	0.3852198927875931	8.100953631303899	4.3509536313038994	3.1541572131971813	2.146366763963813	1.581068361295472	0.8064152176003696	0.2821914296457403	0.102255572018771	2.150859198247276	4.079880722474141	4.835451970529839	0.9142590371024424	1.4272762462474946	1.4155459923092069	1.1354885061014397	0	0.24523408679850528	0	0.45232396518861767	0	0.09106269252778254	0	0	0	0	0.05555555555555555	0.18246983613200962	0	0	0	0.018042195912175808	0.0471867485826193	0	0	0	2	1	3	2	0	0	750.5174281584475	847.7906753784184	1140.0046891450204	1117.097656619141	817.5153249194339	15.268898673634853	14.32891168698691	20.795815182396623	21.159277574432487	21.432110812517834	0.3368734648000809	-0.20288439646355078	0.11304336678749748	-0.08253594604731769	0.060656964565635296	2	4																														18.540898	28.979102																		
draft_22951_00463																																																																																																																																																																																									11.993704254573286	16.001291178260562	-0.3576569165306237	0.2573835094383191	4.871962044988869	9.654421290511454	0.5333333333333333	-0.5820000000000001	305.3296421058956	0	4	2.34		8	13	24	0	41	0	0	-1.5035999999999983	2.2608129599999947	80.4884	0	3	1	3	1	0	0	1	2	0	0	0	0.2587357681330561	114	1138	33	44.745260918340804	2.033875496288218	20.549065723860842	10.689721755583351	9.859343968277496	5.584962500721157		78.95	1		0.5	0	0	0	0	10.35728752875102	13.089031378873987	0	3.0552105372221474	0	0	0.4749571257964983	0.48274469230281497	0	0	0	0	0	0.37796447300922725	0.33333333333333337	0	0	0	0	0	0	0	0	7	0	0	3	1	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.84375	7.7134986225895315	3.925619834710744	0.5333333333333333	1387.07	0.8636363636363636	445	15.526733258565956	10.66470379794645	9.363225612795837	8.300208068552754	6.540255048710599	4.475940898667457	2.882275620520396	1.9605869393305726	12.286568897919707	7.558817252398794	5.580629819481406	4.193909395317752	2.914088782647304	1.9225705595736893	0.9839743558639622	0.6058111669727871	3.5720715049670604	5.391788989066008	6.851926053999516	1.259080702028906	1.6609590143022068	1.8709617069384203	1.2566852033432208	0	0.46346759959158923	0	0.5418681746919395	0	0.09939960728274837	0	0	0	0.14433756729740646	0.25	0.35911675639654195	0	0	0.039283710065919304	0.12067289134094254	0.11315170983764841	0	0	4	3	0	5	2	1	0	1301.748678778341	1513.2225298422961	2054.1372415927895	1977.9495958269213	1708.542002000035	26.177817045993226	26.989915351106387	37.9823921194388	38.83974037111191	36.393201968178516	0.7200062365279084	-0.3810107273534687	0.003937947612629829	0.04545313364675643	-0.007046868374604522	1	7																														30.180932999999992	45.57706699999999																		
draft_22951_00478																																																																																																																																																																																									11.99624946329295	15.997944088729524	-0.41941191738296896	0.08471365109008973	4.420854626530726	9.258948766368123	0.4	0.045000000000000095	163.2166969022207	0	1	2.34		6	8	13	1	25	0	0	0.4254999999999997	0.18105024999999975	51.9571	0	2	1	1	1	0	0	0	2	0	0	0	0.19779311184021428	60	190	16	24.53519635125216	2.04459969593768	5.541274328887177	2.4757082394886525	3.0655660893985246	4.700439718141093		32.26	0.75		0.42857142857142855	0	0	0	0	7.977615571519352	10.273131983895015	0	1.6509636244473134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.591715976331361	3.8062283737024223	1.859504132231405	0.4	544.02	0.8333333333333334	135	8.388905057061258	5.898178147766922	4.891942584981306	4.225635382634433	3.3413708256766865	2.7879434373694107	1.679304123491005	1.0595288195195074	6.955285285007731	4.3094099225088245	3.2332329250992644	2.386274614461701	1.6501085420405703	1.1972487799840412	0.6077904403795237	0.30837326395543463	1.3874957989763388	2.0565197514469813	2.7213732727099806	0.7287770078012434	0.9282503129398462	1.0819605135023052	0.5374574785652648	0	0.08333333333333333	0	0.348461712529338	0	0.041666666666666664	0	0	0	0	0.15137471507731048	0.2621886974951644	0	0	0	0.0638621696021294	0.1064658948865774	0	0	0	4	2	2	2	0	0	711.926979383179	813.8735535050051	1076.6670336791994	952.4977832683111	537.5781184650881	13.134449336817426	13.664455843493453	17.8306377766739	17.217917440560072	10.996547820626018	0.16123906780677275	-0.06610273690652967	-0.05878054341255886	0.06337757368298383	-0.022115759610793463	2	2																														14.871690999999997	28.170309																		
draft_22951_00484																																																																																																																																																																																									11.993451039193502	31.97207168121172	-0.2963635635131444	0.22577796244734583	4.614748968685705	11.005444459246505	0.7777777777777778	0.41900000000000015	215.3172154278458	0	4	1.9000000000000001		4	9	14	0	31	0	0	0.43279999999999974	0.1873158399999998	60.6213	0	1	0	1	0	0	0	0	1	0	0	0	0.4204840425136693	64	316	18	27.24221668721062	1.9458726205150445	13.59951549180971	2.416670763909764	8.665017642623603	4.807354922057604		90.45	1		0.5	0	1.2437472815549153	0.5984084805885755	0	3.925136389583283	6.0465213964324045	0	1.3103706971044482	0	0	0	0	0	0	0.16666666666666669	0.25	0	0.4999999999999999	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.071428571428571	5.777777777777778	3.5918367346938775	0.7777777777777778	779.05	0.42857142857142855	168	10.55204176387779	6.647065707741407	5.696741185593922	4.246892606133023	3.0801679528266277	2.2441035586652034	1.302149599173961	0.7952760237874085	9.270441201667401	5.377065932608555	3.909717406026177	2.8415112306736123	1.9670286444945566	1.2890861399705715	0.6156437175304067	0.3518967024800487	2.0174080011141804	2.346074410631916	3.0016207815242066	1.0320084920702484	1.2402795716400246	1.4495884333944897	0.9023689270621824	0	0.2845177968644246	0	0.46111298729266464	0	0.10248601056013436	0	0	0	0	0.08333333333333333	0.09622504486493763	0	0	0	0.06454972243679027	0.06454972243679027	0	0	1	0	0	4	2	1	0	942.2388458593447	1036.6765439199833	1307.3928934940957	1241.8674998588258	945.8585904859619	21.982162977820394	16.99896878076822	24.13717215024174	24.836813100187197	21.919617221856388	0.27547123191239936	-0.15773759527600528	0.07465389056804105	-0.12188393014788221	0.11276964855818537	2	4																														22.662518999999996	34.177481																		
draft_22951_00520																																																																																																																																																				3	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0																		11.693672215719918	31.973073955966633	-0.399941193916223	0.40919695057067923	4.7661683111562505	12.123420356057439	0.4375	-0.8979999999999995	365.4058679232909	0	5	2.2299999999999995		7	14	27	1	44	0	0	-0.5525000000000007	0.30525625000000073	93.39829999999999	1	3	1	2	1	0	1	1	1	0	0	0	0.43346488979226416	138	1551	41	49.89527821395725	1.99581112855829	24.594088784625978	12.475661307184845	9.064365048200534	5.754887502163469		158.26	0.8571428571428571		0.46153846153846156	0.4999999999999999	0.8432740427115677	3.851163976791636	2	3.3019272488946267	8.820477441561385	0.47140452079103173	10.347087264302305	2.58335762871707	0	1.48692658817103	0	0	0	0.33333333333333337	0.16666666666666669	0	0.33333333333333337	0	0	0	0	0	0	0	2	0	0	0	0	4	4	0	0	3	2	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.753086419753085	7.197278911564626	3.5752539242843953	0.4375	1516.09	0.64	537	18.516143379015546	11.630734840239553	11.818736756659924	9.469478675579763	7.895927617072503	6.032355384859556	4.153699704619315	2.592967900783048	14.487282951989688	8.589154504603858	8.424493419768408	6.078896288803768	4.772345734676209	3.3776731684988306	2.050498348832767	1.069865326435899	5.958221147521846	9.783128861261197	13.76952841952913	3.780923399494807	5.78869640197142	7.326275064365553	2.9392560730539863	0.20412414523193154	0.8365496032857048	0.06804138174397717	2.4315759902184158	0.35355339059327373	0.4290016403289045	0.07905694150420949	0	0.1111111111111111	0.4004373630287239	0.8585861782941268	1.585012424456096	0	0.07453559924999299	0.2933041647237546	0.651569551370532	1.1306211162248245	0	0	3	5	1	3	3	1	0	1836.8947691300868	2245.839589085382	3199.5775790139783	3026.945619214365	2569.478249619973	36.08003911998418	32.99712189385146	53.99599564714718	52.874478153910246	54.98191065907431	0.7246457743906237	-0.32162788413576404	-0.1174030340927954	0.31071623849040114	-0.3219999059840061	4	8																														27.904933	51.03906699999998																		
draft_22951_00549																																																																																																																																																																																									11.889999999999999	15.994917395813921	-0.3452685995950612	0.1382256122921366	4.831871457611019	10.07813310488729	0.8888888888888888	0.050000000000000044	156.24566477456162	0	0	2.23		1	6	11	2	29	0	0	-0.5703000000000017	0.3252420900000019	44.2549	0	1	0	1	0	0	0	0	1	0	0	0	0.10932577744368417	56	138	17	20.996474419610223	1.9087704017827476	5.863256852061689	2.4911399921944803	3.3721168598672087	4.459431618637298		17.07	0.6666666666666666		0.4	1.9441612972396658	2.746356191876157	5.42161202165907	0	1	2.94168275343288	0	2.381101577952299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	2.8027681660899653	1.6	0.8888888888888888	731.02	0.5454545454545454	85	8.646264369941973	4.949194289887494	5.152332105386985	4.162919395350432	2.2947171955529173	1.57014954901637	0.731125224324688	0.19245008972987526	8.184269172402757	5.156848394969562	5.648103748816982	4.439071342573424	2.4539376444284224	1.445902780955894	0.7653078551220985	0.2008329565128713	3.507703340141146	4.226476294577318	5.768981622115817	3.968842142161287	4.68072792633645	5.60645010057843	1.6452958324440077	0.20412414523193154	0.6346767354150745	0.11785113019775793	1.9713008200490048	0.2886751345948129	0.7349992463590759	0.16666666666666666	0	0	0	0.048112522432468816	0.2405626121623441	0	0	0	0.05892556509887897	0.2597585216117503	0	0	0	1	0	3	2	1	0	687.1236589062503	779.9329605585942	1102.8892709804693	960.4463782578135	391.4058722734377	12.134449336817426	11.996819709854345	18.162729753806463	18.328639797758584	8.885553574199179	0.23750573937649327	-0.09503414266281404	-0.04271641691062379	-0.04886863222310373	0.11316746628553688	0	1																														23.275725999999995	29.744274																		
draft_22951_00560																																																																																																																																																																																									11.994422692186344	31.97207180092256	-0.3315978160159619	0.2727791661444714	3.782498860191255	11.47655224302277	0.8	0.46299999999999997	244.31211721891083	0	5	1.9		4	11	17	0	32	0	0	0.6446999999999998	0.4156380899999998	59.96710000000001	1	2	0	1	0	0	0	2	0	0	0	0	0.4249693984034585	80	500	18	32.09177715919496	2.005736072449685	16.52514917322042	7.309940918972666	6.113231917822099	5.08746284125034		103.73000000000002	1		0.5	0	0	0	0	4.329638385866451	8.093966761168337	0	3.4629637678567966	0	0	0.5129927840030091	0	0	0	0	0	0.4999999999999999	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.456747404844291	5.55765595463138	3.25	0.8	849.06	0.5	263	11.54360559544051	7.66470379794645	7.016244327289318	5.105288193889329	4.313940786066798	3.049268766350864	1.9723392859441304	1.4163711234215597	9.756039761320888	6.619054180562122	5.53354678504816	4.57606850496545	3.8083460389473127	2.4701682792667925	1.6198829071506549	1.0582205322152731	1.9634068531033377	3.116092492065293	3.5406225432194756	1.5042106537753706	2.487719769722259	2.517490020515994	1.1663395218799637	0	0.13608276348795434	0	0.6183320684022817	0	0.11735402420532191	0	0	0	0.19245008972987526	0.42394612739640186	0.5605780997914734	0	0	0.20833333333333331	0.35504718606609276	0.447601386901468	0	0	1	0	0	1	7	0	0	1050.8765154578946	1216.7309447056941	1657.7408804696981	1252.3164988596689	889.6734977257121	25.171120747625807	22.00057407322544	31.579639831596516	25.72360945466887	19.000302183997114	0.4477843196639179	-0.28317512500052827	0.10215259797699067	0.0047568263264308065	-0.06796011463303257	3	5																														23.007311999999995	35.774688000000005																		
draft_22951_00585																																																																																																																																																																																									11.993478997844706	15.996923744015632	-0.35172025922130956	0.27653689311138463	4.284207008926483	9.030631269285507	0.75	-2.217	188.22456043229684	0	6	1.7899999999999998		3	8	12	1	29	0	0	-0.09570000000000001	0.009158490000000002	47.19930000000001	1	0	0	0	0	0	0	0	0	0	0	0	0.4912923651122511	54	266	14	24.161580756960447	1.8585831351508035	12.60235202367973	7.259254184092723	5.3430978395870055	4.584962500721156		92.42	0.75		0.42857142857142855	0.4999999999999999	1.1547005383792517	2.874432895704674	0	0.25	3.833117871737467	0	2.6207413942088964	0	0	0.814325284978472	0	0	0	0.33333333333333337	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6.453333333333333	6.122448979591836	0.75	628.05	0	129	10.430721420318147	5.968432912787325	5.382767968136923	3.1190047748031957	1.9295472310099804	1.5797393620590867	0.589024324691682	0.13608276348795434	7.909974546369657	4.192204157767583	3.292010684002351	1.5258163949018906	0.9461397140313582	0.5251972015888495	0.180706404507522	0.048112522432468816	1.6882320055112359	1.7528300502139877	2.6915728611991274	0.5799225217208744	0.6430426880760566	0.637203551375429	1.196923425058676	0	0.16666666666666666	0	0.6351837743980051	0	0.018633899812498248	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	1	0	572.0272106970217	597.4191682221683	699.5326601340333	638.7990246918948	577.5756292578128	16.0433677091758	13.494821730939032	17.988934296727038	17.182822957054466	16.49109766233672	0.43144329682219773	-0.17732473804106688	-0.10184810300772387	0.17259246169175974	-0.15066293656548296	3	5																														19.407311999999997	29.354688000000003																		
draft_22951_00590																																																																																																																																																																																									11.889999999999999	15.996922188100529	-0.3304630115034158	0.2765127587212214	4.277490276250232	9.208756851645017	0.75	0.842	173.20991647143504	0	5	1.9		3	7	11	0	27	0	0	0.7199999999999996	0.5183999999999995	43.61260000000001	1	0	0	0	0	0	0	0	0	0	0	0	0.38358179019824307	50	204	14	22.160526282925563	1.8467105235771302	10.068694257014116	7.178086102302459	2.8906081547116576	4.459431618637298		66.4	1		0.5	0.6694329500821695	1.392476650083834	4.475021253576799	0	0	1.8072040072196898	0	3.3019272488946267	0	0	0.814325284978472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5.612244897959184	4.591836734693878	0.75	544.04	0	99	9.723614639131599	5.485269665192933	4.922952831546642	2.974727079157113	2.0086195258708974	1.3773372424984474	0.19245008972987526	0	7.625517495993483	3.9852440315768383	2.9019645284214852	1.8378036624961895	0.9020785240949395	0.44702049701457613	0.08298182631511337	0	1.7853470565316834	2.41715446346263	3.1738396668058497	0.8423254862930204	0.8701235482673334	0.8072167886087597	1.1133666476806665	0	0.23230780835289197	0	0.4738022940142879	0	0.07414008058513358	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	1	0	531.3991594392093	559.1836948159182	671.1705574807132	634.1559297778323	511.80672874121126	14.68338740789932	12.328639797758585	16.82275236354659	16.435562991891814	16.82291775024096	0.38047321058474154	-0.17328383164743674	-0.032879264208300785	0.0983504151683674	-0.15728269182716198	2	4																														18.974104999999998	27.587895																		
draft_22951_00604																																																																																																																																																																																									11.889999999999997	15.996929751956738	-0.3862923025433756	0.2282316457309726	4.646756012094942	10.886892735291378	0.4375	1.1900000000000002	290.35809212955553	0	5	2.67		12	11	22	1	43	0	0	0.5420000000000008	0.29376400000000086	85.78890000000001	0	2	2	1	1	0	0	0	2	0	0	0	0.2811867398051397	106	896	34	41.744965789124336	1.9878555137678255	13.651531759105895	7.679282263521789	5.972249495584104	5.459431618637297		81.59	1		0.5	0.814325284978472	2.751694705513415	5.30885626497498	0	3.0490444155093184	14.01844796177489	0	10.03449688481126	0	0	0.5047172597219922	0	0	0	0	0	0.16666666666666669	0	0	0	0	0	0	0	0	3	0	1	0	0	4	3	0	0	0	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.355371900826448	7.513007284079085	4.05	0.4375	1516.05	0.47619047619047616	330	15.568549621822843	9.934759407976111	9.121416042811857	7.170911543341082	5.878666363639376	4.905931355549214	3.035145423369192	2.0614012642318866	12.55123414697771	7.226711384922426	5.566120661524195	3.5938268786113636	2.594021929924679	1.7825167594158902	0.8759858025099235	0.512615708187163	3.538197355575088	5.642515676048984	8.601064821029112	1.3828241926758515	1.9678263508690905	2.435808309145452	1.699990732314597	0	0.38212862097282496	0	0.8225392685602696	0	0.10610477571794105	0	0	0	0	0.12359693729953272	0.3128067925181891	0	0	0	0.041666666666666664	0.07312838384048069	0	0	1	6	2	3	4	0	0	1421.72621303706	1656.0940066362834	2305.966549342533	2456.2783413067623	2183.7614883683627	24.043367709175797	23.661003664119477	34.37719501499255	38.2624766999634	36.985647504047414	0.37203776309878633	-0.160723189743996	-0.06351594561513434	0.12036711827956645	-0.08483320685596714	4	5																														26.328553999999997	47.43544599999999																		
